user_id,number_of_clicks_before,ordered_before,personal_interests
110923,6+,FALSE,"['men_fragrance', 'foot', 'makeup', 'nail', 'skincare']"
100786,0,TRUE,"['nail', 'men_skincare', 'hand']"
100103,0,TRUE,[]
103734,,TRUE,"['fragrance', 'men_skincare', 'skincare', 'nail']"
109304,1,FALSE,['foot']
103897,6+,FALSE,"['fragrance', 'nail', 'foot', 'tools']"
108190,6+,FALSE,"['nail', 'body', 'men_fragrance', 'hand', 'tools']"
102302,6+,FALSE,"['tools', 'makeup', 'hand', 'fragrance', 'body', 'foot', 'men_skincare', 'nail', 'skincare']"
102623,0,FALSE,[]
109139,6+,TRUE,[]
105070,1,FALSE,"['men_skincare', 'skincare', 'nail', 'makeup', 'body', 'fragrance', 'hand']"
107103,0,TRUE,[]
100118,2,TRUE,"['nail', 'hand', 'body', 'men_fragrance', 'men_skincare', 'fragrance']"
108489,1,TRUE,"['hand', 'skincare', 'foot', 'men_fragrance', 'fragrance', 'tools', 'body']"
105464,0,FALSE,"['body', 'makeup', 'tools', 'men_fragrance', 'nail']"
111172,6+,FALSE,"['men_skincare', 'nail', 'hair', 'men_fragrance']"
100333,6+,FALSE,"['tools', 'foot', 'hand', 'men_fragrance']"
110079,2,TRUE,"['skincare', 'body', 'fragrance']"
109428,6+,TRUE,"['hand', 'nail', 'body']"
102338,0,TRUE,"['hair', 'tools', 'skincare', 'men_skincare']"
102558,1,FALSE,['nail']
100309,1,TRUE,"['men_skincare', 'skincare', 'men_fragrance', 'fragrance', 'nail', 'foot']"
108111,2,TRUE,['fragrance']
105595,1,FALSE,"['makeup', 'hair', 'skincare', 'foot', 'hand', 'men_skincare', 'tools', 'fragrance', 'men_fragrance']"
107815,0,TRUE,"['hair', 'body', 'hand', 'men_skincare', 'skincare', 'nail', 'foot', 'fragrance']"
110775,0,FALSE,['skincare']
111991,0,FALSE,"['nail', 'hand', 'tools', 'men_fragrance', 'men_skincare', 'makeup', 'body', 'fragrance', 'foot']"
110343,6+,TRUE,"['hair', 'nail', 'men_fragrance', 'fragrance', 'skincare', 'men_skincare', 'body']"
103181,6+,FALSE,"['body', 'skincare', 'fragrance', 'foot']"
108254,6+,TRUE,"['men_fragrance', 'nail', 'hand', 'makeup', 'tools', 'body', 'hair']"
104312,2,FALSE,"['men_fragrance', 'skincare', 'fragrance', 'foot', 'makeup', 'hand', 'nail', 'men_skincare']"
107854,1,FALSE,"['fragrance', 'nail', 'men_skincare', 'men_fragrance', 'foot', 'hair', 'body', 'skincare', 'hand', 'tools']"
100538,6+,TRUE,"['tools', 'men_fragrance', 'makeup', 'hand', 'nail', 'men_skincare', 'hair']"
102219,6+,TRUE,"['makeup', 'nail', 'foot', 'men_fragrance', 'body', 'hand']"
107580,2,TRUE,"['hand', 'hair']"
106205,1,TRUE,"['fragrance', 'skincare', 'foot', 'makeup', 'nail', 'hand', 'hair']"
100618,1,TRUE,['nail']
110586,1,FALSE,"['hand', 'nail', 'foot', 'makeup', 'men_skincare', 'fragrance', 'skincare', 'hair', 'tools', 'body']"
103769,1,TRUE,"['foot', 'nail']"
103088,1,TRUE,"['hand', 'hair', 'foot', 'body', 'skincare', 'men_skincare', 'nail', 'tools', 'makeup']"
108982,2,FALSE,[]
106527,6+,FALSE,"['makeup', 'skincare', 'men_skincare', 'hair', 'hand', 'foot']"
106490,0,TRUE,"['body', 'makeup', 'hand', 'men_fragrance', 'men_skincare', 'nail']"
110514,6+,TRUE,[]
107411,6+,FALSE,"['body', 'hair', 'men_fragrance']"
102477,1,TRUE,"['hair', 'tools', 'body']"
104927,6+,TRUE,"['men_fragrance', 'fragrance', 'nail', 'skincare', 'hand', 'foot', 'makeup']"
101798,,TRUE,"['foot', 'tools', 'hair', 'body']"
105287,2,TRUE,['foot']
111432,6+,TRUE,"['nail', 'men_skincare', 'men_fragrance', 'foot', 'makeup', 'hand', 'fragrance', 'skincare', 'tools']"
102537,0,FALSE,"['body', 'men_skincare', 'makeup', 'men_fragrance', 'tools']"
111765,6+,TRUE,"['hand', 'skincare', 'body', 'men_fragrance']"
104230,6+,TRUE,"['tools', 'fragrance', 'men_fragrance', 'nail']"
102340,1,TRUE,"['men_skincare', 'body', 'skincare', 'fragrance', 'foot', 'hand']"
102914,2,TRUE,['men_skincare']
101376,2,TRUE,"['tools', 'makeup', 'nail', 'body', 'men_skincare', 'fragrance', 'men_fragrance', 'hair', 'foot', 'skincare']"
105187,6+,TRUE,"['fragrance', 'nail', 'hair']"
111777,2,TRUE,"['fragrance', 'nail', 'skincare', 'tools', 'men_fragrance', 'foot', 'hair']"
110791,6+,TRUE,"['makeup', 'hair', 'men_fragrance', 'skincare', 'body', 'tools', 'foot']"
110248,2,TRUE,[]
110247,6+,TRUE,"['body', 'skincare', 'men_skincare', 'nail', 'foot', 'fragrance', 'makeup', 'men_fragrance']"
106899,0,TRUE,"['men_skincare', 'foot', 'makeup', 'hand', 'skincare', 'fragrance', 'nail']"
101379,0,FALSE,"['fragrance', 'foot', 'men_skincare', 'men_fragrance', 'tools', 'hand', 'skincare', 'body']"
110914,1,TRUE,"['men_skincare', 'nail', 'hair', 'foot', 'body']"
108407,1,TRUE,"['fragrance', 'men_fragrance', 'body', 'skincare', 'men_skincare', 'makeup', 'hand', 'tools', 'nail', 'hair']"
108988,2,TRUE,"['foot', 'makeup', 'men_skincare', 'skincare', 'men_fragrance', 'nail', 'hair', 'hand', 'fragrance']"
106766,,FALSE,"['fragrance', 'body', 'hand', 'makeup', 'tools', 'foot', 'men_skincare', 'hair', 'skincare', 'men_fragrance']"
103182,0,TRUE,"['fragrance', 'tools', 'makeup', 'hair']"
103787,0,TRUE,"['body', 'tools', 'hair', 'fragrance', 'skincare']"
105347,6+,TRUE,"['skincare', 'hair', 'hand', 'body', 'men_skincare']"
111224,,TRUE,"['makeup', 'fragrance', 'men_fragrance', 'hair', 'skincare', 'hand']"
102620,2,TRUE,"['hand', 'fragrance', 'men_skincare', 'tools', 'men_fragrance']"
101579,,TRUE,"['men_skincare', 'nail', 'men_fragrance', 'tools', 'body', 'hand', 'fragrance', 'hair', 'skincare']"
103839,1,TRUE,"['foot', 'men_skincare', 'men_fragrance', 'nail', 'body', 'hair', 'skincare', 'makeup', 'fragrance']"
109981,6+,FALSE,"['tools', 'makeup', 'foot', 'hand', 'body', 'nail', 'fragrance', 'men_skincare']"
102070,2,TRUE,"['hair', 'foot', 'men_fragrance']"
104865,6+,FALSE,"['makeup', 'body']"
103945,6+,TRUE,"['hand', 'men_skincare', 'makeup', 'men_fragrance', 'skincare', 'tools']"
106514,6+,TRUE,"['fragrance', 'tools', 'foot']"
108797,1,FALSE,"['body', 'men_skincare', 'fragrance', 'foot', 'hair', 'men_fragrance', 'makeup']"
103623,0,TRUE,"['makeup', 'men_fragrance', 'men_skincare', 'foot', 'nail', 'hand']"
101438,1,TRUE,"['tools', 'hand', 'hair', 'body', 'foot']"
106309,0,TRUE,"['nail', 'men_skincare', 'body', 'skincare']"
101292,6+,TRUE,"['nail', 'hand', 'foot', 'men_fragrance', 'fragrance', 'body']"
102051,6+,TRUE,"['nail', 'tools', 'foot', 'hand', 'body', 'men_fragrance', 'makeup', 'fragrance', 'men_skincare', 'skincare']"
104794,1,TRUE,"['men_skincare', 'makeup', 'fragrance', 'foot']"
100946,2,TRUE,"['skincare', 'hand', 'foot', 'tools']"
110399,2,TRUE,['hand']
107116,1,TRUE,"['skincare', 'hair', 'fragrance', 'hand', 'nail']"
103609,1,FALSE,"['hand', 'foot', 'body', 'men_fragrance', 'men_skincare']"
111861,0,TRUE,"['nail', 'fragrance', 'foot', 'hand', 'hair']"
108725,0,TRUE,"['body', 'hand', 'tools', 'fragrance', 'men_fragrance', 'makeup', 'foot', 'skincare', 'hair']"
106764,0,TRUE,"['foot', 'hand']"
100144,6+,TRUE,"['tools', 'nail', 'makeup', 'hand', 'foot', 'fragrance', 'hair', 'men_skincare', 'skincare']"
101614,2,TRUE,"['body', 'hair', 'tools', 'men_skincare', 'hand', 'makeup']"
103064,6+,FALSE,[]
102151,1,FALSE,"['nail', 'tools', 'men_skincare', 'body', 'hair']"
107667,1,TRUE,"['men_skincare', 'fragrance']"
110480,1,TRUE,['hair']
108999,1,TRUE,[]
102516,2,FALSE,['men_fragrance']
108016,2,TRUE,"['tools', 'makeup', 'nail', 'body']"
105651,0,FALSE,"['skincare', 'men_skincare', 'men_fragrance', 'makeup', 'tools', 'foot', 'hand']"
104131,1,TRUE,"['hand', 'men_fragrance', 'tools', 'body', 'nail', 'foot', 'makeup']"
107682,,TRUE,[]
111611,6+,FALSE,[]
111488,1,TRUE,"['hair', 'men_fragrance', 'foot', 'skincare', 'men_skincare', 'makeup', 'tools', 'body', 'nail', 'hand']"
106274,1,TRUE,"['men_fragrance', 'body', 'hair', 'foot', 'hand', 'skincare']"
109931,1,TRUE,"['fragrance', 'hair', 'nail', 'tools', 'makeup', 'men_fragrance', 'body', 'hand']"
106204,2,TRUE,"['foot', 'skincare', 'body', 'hand']"
107778,0,FALSE,"['makeup', 'men_fragrance']"
109075,2,FALSE,"['makeup', 'men_skincare', 'hand', 'nail', 'fragrance', 'body', 'men_fragrance', 'tools']"
110558,2,FALSE,"['tools', 'hair']"
110326,2,TRUE,"['men_skincare', 'skincare', 'nail', 'makeup']"
104246,0,TRUE,"['tools', 'foot', 'makeup', 'hand']"
103427,0,TRUE,"['tools', 'body', 'hair', 'hand', 'men_skincare', 'skincare']"
110492,6+,TRUE,"['tools', 'men_fragrance']"
102083,1,TRUE,"['foot', 'fragrance', 'men_skincare', 'skincare', 'hand', 'body', 'nail', 'makeup', 'hair', 'tools']"
105546,0,FALSE,"['nail', 'hair', 'fragrance']"
104257,0,FALSE,[]
103981,2,TRUE,"['tools', 'nail', 'foot', 'men_skincare', 'body', 'hair', 'men_fragrance']"
109189,2,FALSE,"['fragrance', 'men_skincare', 'nail', 'body', 'skincare', 'men_fragrance']"
107088,,TRUE,"['skincare', 'foot', 'men_skincare']"
111194,6+,FALSE,[]
111454,2,FALSE,"['nail', 'men_fragrance', 'body', 'fragrance', 'foot', 'men_skincare']"
111585,1,TRUE,"['hand', 'makeup', 'nail', 'foot']"
103132,0,TRUE,"['fragrance', 'hair', 'makeup', 'tools', 'hand', 'men_skincare', 'skincare', 'foot']"
111847,2,FALSE,"['makeup', 'fragrance', 'hand', 'skincare', 'men_fragrance', 'body', 'foot', 'hair']"
104619,2,TRUE,['tools']
111785,0,FALSE,"['fragrance', 'nail', 'hair']"
100491,0,FALSE,"['fragrance', 'hand', 'foot', 'body', 'hair', 'tools', 'skincare', 'men_fragrance', 'men_skincare', 'makeup']"
100773,0,TRUE,"['men_skincare', 'body', 'hair', 'skincare', 'hand', 'makeup', 'foot', 'nail', 'men_fragrance', 'fragrance']"
107842,6+,TRUE,"['foot', 'hand', 'nail', 'fragrance', 'tools', 'hair']"
100541,2,FALSE,['men_fragrance']
108538,6+,TRUE,[]
108395,6+,TRUE,"['foot', 'skincare', 'tools', 'hand', 'body']"
100226,0,TRUE,"['foot', 'body', 'skincare', 'fragrance', 'hair', 'men_skincare', 'nail']"
110848,2,TRUE,['fragrance']
101873,1,FALSE,"['foot', 'nail', 'tools', 'fragrance', 'skincare']"
111205,6+,TRUE,"['men_skincare', 'foot', 'nail', 'hair', 'hand', 'fragrance', 'body']"
106046,6+,TRUE,"['skincare', 'body', 'fragrance']"
104105,6+,TRUE,"['fragrance', 'hair', 'nail', 'skincare', 'men_fragrance', 'men_skincare', 'makeup', 'foot', 'hand', 'body']"
109329,2,TRUE,[]
103679,1,TRUE,"['body', 'men_skincare', 'men_fragrance', 'makeup']"
109233,,FALSE,"['men_fragrance', 'nail', 'hair']"
110133,0,TRUE,['men_skincare']
105614,6+,TRUE,"['skincare', 'body', 'fragrance', 'tools']"
110153,2,TRUE,"['skincare', 'body', 'makeup', 'foot', 'hand', 'tools', 'fragrance', 'men_skincare', 'nail']"
111213,1,TRUE,"['nail', 'men_skincare', 'body', 'hair', 'tools', 'makeup', 'men_fragrance', 'fragrance']"
103438,,TRUE,"['foot', 'body', 'nail']"
102852,2,TRUE,"['tools', 'hand', 'men_fragrance', 'body', 'fragrance']"
106383,2,TRUE,['foot']
101153,1,TRUE,"['men_fragrance', 'foot', 'men_skincare', 'hair', 'body', 'skincare', 'hand']"
110670,1,FALSE,"['body', 'men_fragrance']"
103954,0,TRUE,"['hand', 'men_fragrance', 'hair', 'nail', 'makeup', 'men_skincare']"
104622,0,FALSE,"['foot', 'men_fragrance', 'hair', 'nail', 'fragrance', 'tools', 'men_skincare', 'body']"
103196,1,TRUE,"['body', 'hair', 'tools', 'foot', 'men_fragrance']"
111392,6+,TRUE,"['tools', 'hair', 'body', 'hand', 'makeup', 'skincare', 'men_fragrance']"
104483,1,TRUE,"['men_fragrance', 'hair', 'nail', 'makeup', 'tools', 'foot', 'body']"
102195,0,TRUE,"['nail', 'fragrance', 'makeup']"
102847,1,TRUE,"['fragrance', 'men_skincare', 'hair', 'foot', 'nail', 'hand', 'body', 'men_fragrance']"
109878,6+,TRUE,"['makeup', 'hand', 'men_fragrance', 'tools']"
106911,2,TRUE,"['skincare', 'nail', 'men_fragrance']"
101811,2,FALSE,"['nail', 'fragrance', 'hair', 'hand', 'body', 'skincare', 'foot']"
101434,1,TRUE,"['tools', 'hand', 'body']"
105290,6+,FALSE,"['body', 'men_skincare', 'hair', 'skincare', 'men_fragrance', 'tools', 'makeup', 'foot']"
101810,6+,TRUE,"['men_skincare', 'men_fragrance', 'makeup', 'skincare', 'hair', 'body']"
108546,1,TRUE,['hair']
109654,2,TRUE,"['nail', 'skincare', 'body', 'tools', 'hair']"
103763,6+,TRUE,"['skincare', 'men_fragrance', 'hair', 'makeup', 'body', 'fragrance', 'foot', 'tools']"
109571,1,TRUE,"['foot', 'hair', 'hand', 'nail']"
101812,0,TRUE,"['hand', 'tools', 'body', 'foot', 'makeup', 'hair', 'men_skincare']"
105943,0,TRUE,"['body', 'fragrance', 'nail', 'hand']"
111876,1,FALSE,['body']
103063,1,TRUE,"['fragrance', 'nail', 'hair', 'foot', 'tools', 'makeup']"
100020,1,TRUE,"['tools', 'fragrance', 'hand']"
101719,6+,TRUE,[]
111089,6+,TRUE,['tools']
105197,0,TRUE,"['men_fragrance', 'skincare', 'hair']"
102499,2,TRUE,"['hair', 'fragrance', 'hand', 'skincare', 'nail', 'body']"
102207,0,TRUE,[]
108968,1,TRUE,"['hair', 'body', 'fragrance', 'makeup', 'men_fragrance', 'tools', 'skincare']"
108610,1,FALSE,"['skincare', 'makeup', 'nail', 'body', 'fragrance']"
110019,1,TRUE,"['makeup', 'men_skincare', 'nail', 'fragrance', 'body', 'men_fragrance', 'hair', 'skincare']"
110720,6+,TRUE,"['hand', 'men_fragrance', 'skincare', 'men_skincare', 'fragrance', 'foot', 'body', 'tools']"
102106,1,TRUE,"['nail', 'skincare']"
104529,6+,TRUE,['fragrance']
108013,,TRUE,"['skincare', 'makeup', 'men_fragrance', 'foot', 'tools']"
100341,1,TRUE,[]
100366,1,TRUE,[]
110106,1,TRUE,[]
111960,1,TRUE,"['makeup', 'men_skincare', 'men_fragrance', 'skincare', 'foot', 'hand']"
105158,2,TRUE,"['body', 'skincare', 'men_skincare', 'nail', 'foot', 'fragrance', 'makeup', 'hand', 'men_fragrance', 'hair']"
104700,0,FALSE,"['tools', 'makeup', 'fragrance']"
103291,6+,FALSE,['hair']
106949,6+,FALSE,"['makeup', 'foot']"
106825,0,TRUE,"['hand', 'hair', 'men_fragrance', 'body', 'men_skincare']"
105784,2,FALSE,['men_skincare']
100187,6+,TRUE,"['tools', 'hair']"
100685,1,FALSE,"['men_fragrance', 'hand', 'skincare', 'foot', 'men_skincare', 'nail', 'body']"
106147,2,TRUE,"['hair', 'nail', 'hand']"
108928,6+,FALSE,"['makeup', 'hand', 'skincare']"
108808,2,TRUE,"['skincare', 'hair', 'men_skincare']"
106790,,TRUE,"['fragrance', 'body', 'foot', 'tools', 'makeup', 'hand', 'hair', 'skincare']"
107483,6+,FALSE,"['skincare', 'tools', 'foot', 'fragrance', 'makeup', 'nail', 'hand', 'hair', 'men_skincare', 'body']"
103650,6+,TRUE,"['skincare', 'foot', 'nail', 'men_skincare', 'tools']"
110429,6+,TRUE,"['nail', 'hand', 'makeup', 'tools', 'body', 'men_fragrance', 'skincare', 'fragrance', 'men_skincare']"
109266,0,TRUE,"['hair', 'hand', 'foot', 'tools', 'body', 'fragrance', 'makeup', 'nail', 'skincare']"
111126,0,FALSE,"['men_skincare', 'hair', 'men_fragrance']"
105674,1,TRUE,"['foot', 'body']"
104660,1,TRUE,['men_fragrance']
103797,6+,TRUE,[]
107573,6+,TRUE,"['men_skincare', 'body', 'tools', 'men_fragrance', 'hair']"
104210,6+,FALSE,['men_skincare']
103452,,TRUE,"['fragrance', 'tools', 'hair', 'nail', 'men_fragrance', 'skincare', 'men_skincare']"
106956,6+,TRUE,"['foot', 'men_skincare', 'nail', 'body', 'tools', 'hair', 'fragrance', 'hand', 'men_fragrance', 'skincare']"
102561,0,TRUE,"['skincare', 'fragrance', 'body', 'tools']"
111041,2,FALSE,"['hand', 'men_skincare', 'tools', 'nail', 'foot', 'body', 'skincare']"
111873,0,TRUE,"['hand', 'hair']"
106818,0,TRUE,"['nail', 'men_skincare', 'hair', 'tools']"
107647,6+,TRUE,[]
104153,6+,TRUE,"['fragrance', 'men_fragrance', 'men_skincare', 'tools', 'skincare', 'foot', 'makeup', 'nail', 'body']"
105271,6+,TRUE,[]
102457,0,FALSE,"['body', 'tools', 'hand']"
110269,1,TRUE,"['tools', 'men_skincare', 'makeup', 'men_fragrance']"
111370,6+,TRUE,"['nail', 'tools', 'fragrance', 'makeup', 'skincare', 'hand', 'foot', 'men_skincare']"
108201,2,FALSE,"['makeup', 'foot', 'hair', 'body', 'fragrance', 'nail', 'tools', 'men_skincare', 'skincare']"
109472,1,FALSE,"['body', 'fragrance', 'hand', 'makeup', 'skincare', 'hair', 'men_fragrance', 'nail']"
106290,0,FALSE,"['fragrance', 'men_fragrance', 'skincare', 'body']"
108558,2,FALSE,"['skincare', 'tools']"
108349,2,FALSE,"['body', 'skincare']"
107788,1,TRUE,"['body', 'hand']"
104125,6+,TRUE,"['body', 'hand', 'makeup', 'skincare', 'men_skincare', 'hair', 'men_fragrance', 'tools', 'nail', 'foot']"
102238,2,FALSE,"['men_fragrance', 'skincare']"
101982,0,FALSE,"['makeup', 'tools', 'nail', 'body', 'men_skincare']"
110322,0,TRUE,"['men_fragrance', 'tools']"
109053,0,FALSE,"['foot', 'hand', 'men_skincare', 'fragrance']"
108043,2,FALSE,"['tools', 'nail']"
101309,0,TRUE,"['nail', 'body', 'tools', 'hair', 'foot', 'hand', 'skincare', 'makeup']"
101632,2,TRUE,"['fragrance', 'skincare', 'body', 'men_skincare', 'hand', 'makeup', 'foot', 'nail', 'hair']"
108436,1,TRUE,"['body', 'men_skincare', 'fragrance']"
107655,1,TRUE,['skincare']
106301,1,FALSE,"['hair', 'men_skincare', 'makeup', 'nail', 'hand']"
105032,0,FALSE,"['foot', 'men_fragrance', 'makeup', 'men_skincare']"
107359,1,FALSE,[]
102369,2,TRUE,"['body', 'skincare', 'nail', 'makeup', 'hair', 'fragrance', 'foot', 'men_fragrance', 'men_skincare']"
104921,0,TRUE,"['men_skincare', 'foot']"
107888,0,TRUE,"['nail', 'men_fragrance', 'men_skincare', 'skincare', 'hair', 'tools', 'hand', 'fragrance', 'body']"
104916,1,TRUE,"['body', 'foot', 'men_skincare', 'hand', 'tools', 'skincare', 'makeup']"
108972,0,FALSE,[]
104306,0,TRUE,"['hair', 'men_fragrance', 'body', 'foot', 'men_skincare', 'hand', 'tools', 'fragrance']"
107216,0,FALSE,"['body', 'tools', 'makeup', 'men_fragrance', 'hand', 'foot', 'skincare', 'fragrance', 'men_skincare']"
100954,2,TRUE,[]
110602,1,TRUE,"['fragrance', 'tools', 'men_fragrance', 'skincare', 'foot', 'hair', 'nail', 'makeup']"
102713,6+,TRUE,"['men_skincare', 'skincare', 'hand', 'foot', 'fragrance', 'men_fragrance', 'makeup', 'body']"
102898,6+,TRUE,"['hair', 'hand', 'body']"
111823,0,TRUE,"['men_fragrance', 'fragrance', 'skincare']"
103934,6+,FALSE,"['men_skincare', 'foot', 'hair', 'men_fragrance', 'tools', 'nail']"
107589,6+,TRUE,"['makeup', 'foot', 'nail', 'men_fragrance', 'skincare', 'men_skincare', 'body']"
102198,6+,TRUE,"['tools', 'fragrance', 'makeup', 'body', 'hair', 'men_fragrance', 'foot']"
101926,2,FALSE,"['men_skincare', 'foot', 'hair', 'body']"
108577,2,FALSE,"['men_fragrance', 'body', 'hair']"
110821,1,TRUE,"['foot', 'tools', 'makeup', 'fragrance', 'hair', 'hand', 'body']"
102069,2,FALSE,"['body', 'makeup', 'hand', 'tools', 'men_skincare', 'hair', 'nail']"
106160,1,FALSE,"['foot', 'hand', 'men_fragrance', 'men_skincare', 'hair', 'skincare', 'fragrance', 'tools']"
107989,6+,TRUE,"['body', 'foot', 'fragrance', 'makeup', 'men_skincare', 'hand', 'hair']"
102279,1,TRUE,"['skincare', 'makeup', 'body', 'men_fragrance']"
108128,1,TRUE,"['fragrance', 'foot', 'nail', 'body', 'hand', 'hair', 'tools', 'makeup']"
106065,2,TRUE,[]
106885,1,TRUE,"['hair', 'skincare']"
111732,1,FALSE,"['men_skincare', 'skincare', 'tools', 'body', 'hand', 'men_fragrance']"
108695,1,TRUE,"['fragrance', 'hair']"
102065,2,TRUE,"['men_skincare', 'hand', 'hair', 'fragrance', 'foot', 'makeup', 'nail', 'men_fragrance', 'tools', 'skincare']"
103610,1,TRUE,"['makeup', 'skincare', 'fragrance', 'body', 'hair', 'men_fragrance', 'nail', 'foot']"
101901,1,FALSE,['men_fragrance']
108285,1,TRUE,"['men_skincare', 'makeup', 'foot', 'men_fragrance', 'hair', 'body', 'hand', 'fragrance', 'skincare']"
103162,2,TRUE,"['nail', 'men_fragrance', 'hair', 'makeup', 'fragrance', 'foot', 'men_skincare', 'body', 'tools']"
108062,6+,TRUE,"['hair', 'tools', 'men_fragrance', 'fragrance', 'skincare', 'nail', 'foot']"
109734,6+,TRUE,"['hair', 'men_skincare', 'men_fragrance', 'foot', 'fragrance', 'body', 'hand']"
109015,0,FALSE,"['men_fragrance', 'makeup', 'foot', 'nail', 'skincare', 'fragrance']"
100751,1,FALSE,"['makeup', 'foot']"
101410,0,TRUE,"['tools', 'nail', 'fragrance', 'men_skincare', 'skincare', 'body', 'hair']"
110724,2,TRUE,"['foot', 'men_skincare', 'nail', 'men_fragrance', 'fragrance', 'makeup', 'tools', 'body']"
111888,1,FALSE,[]
102052,2,TRUE,"['body', 'men_fragrance', 'men_skincare', 'nail', 'foot', 'fragrance', 'hand']"
100619,6+,TRUE,"['tools', 'hand']"
107497,0,FALSE,"['skincare', 'men_skincare', 'makeup', 'men_fragrance', 'nail', 'foot', 'tools', 'hand', 'hair', 'fragrance']"
106843,1,TRUE,"['fragrance', 'nail', 'tools', 'makeup', 'body', 'hair']"
101703,2,TRUE,"['makeup', 'hand', 'men_skincare', 'tools', 'nail']"
105969,6+,TRUE,[]
111037,6+,TRUE,"['skincare', 'foot', 'hair']"
100948,1,TRUE,"['hair', 'skincare', 'nail', 'tools', 'foot', 'makeup', 'men_skincare', 'hand', 'body', 'men_fragrance']"
110275,0,TRUE,"['fragrance', 'body', 'hand', 'makeup', 'men_fragrance', 'nail', 'hair']"
105259,6+,TRUE,"['men_fragrance', 'hand', 'nail']"
108393,2,TRUE,['skincare']
107419,1,TRUE,"['men_fragrance', 'makeup', 'body', 'nail', 'skincare', 'foot', 'fragrance', 'hand', 'tools', 'men_skincare']"
107099,0,TRUE,"['hair', 'tools', 'fragrance', 'nail', 'makeup', 'foot']"
100658,0,TRUE,"['foot', 'nail', 'men_skincare', 'hand', 'body', 'men_fragrance', 'makeup']"
106317,2,TRUE,"['skincare', 'nail']"
107117,0,FALSE,"['makeup', 'hand', 'skincare', 'nail', 'fragrance', 'men_fragrance', 'foot', 'tools', 'hair']"
108752,2,TRUE,"['hand', 'men_fragrance', 'body', 'fragrance', 'makeup', 'tools', 'men_skincare']"
107309,6+,TRUE,"['nail', 'men_fragrance', 'makeup', 'men_skincare', 'skincare', 'fragrance']"
102256,0,FALSE,"['men_skincare', 'hand', 'skincare', 'men_fragrance']"
103318,2,TRUE,['men_skincare']
105445,2,TRUE,[]
110649,0,TRUE,[]
102164,6+,FALSE,"['tools', 'foot', 'skincare', 'men_skincare', 'fragrance']"
104345,2,TRUE,"['tools', 'hand']"
111443,2,FALSE,['tools']
102481,2,TRUE,"['hair', 'foot', 'skincare', 'men_skincare', 'tools']"
101002,0,TRUE,"['skincare', 'tools', 'nail', 'fragrance', 'body', 'makeup', 'men_fragrance']"
111695,1,TRUE,[]
102313,0,TRUE,"['men_skincare', 'foot', 'hair', 'body', 'nail', 'tools', 'men_fragrance', 'fragrance', 'hand', 'skincare']"
104790,6+,TRUE,"['foot', 'makeup', 'tools']"
111556,6+,TRUE,"['skincare', 'nail', 'fragrance', 'men_fragrance', 'makeup', 'body', 'men_skincare', 'tools']"
105201,1,TRUE,"['nail', 'men_skincare', 'hair', 'foot', 'hand', 'men_fragrance']"
111569,0,FALSE,"['nail', 'fragrance', 'hair']"
110068,1,TRUE,[]
104474,2,FALSE,"['tools', 'men_skincare', 'men_fragrance', 'body', 'fragrance', 'hair']"
108622,1,FALSE,"['tools', 'men_fragrance', 'fragrance', 'foot', 'skincare', 'body', 'nail', 'hand']"
102363,1,TRUE,"['hair', 'makeup', 'hand', 'tools', 'skincare', 'men_skincare', 'nail', 'men_fragrance', 'foot', 'body']"
105981,6+,TRUE,"['nail', 'hair', 'skincare', 'tools', 'men_skincare', 'hand', 'makeup', 'body']"
109445,6+,FALSE,"['body', 'hand', 'tools', 'foot', 'hair', 'nail']"
108289,0,FALSE,[]
110983,2,TRUE,"['skincare', 'foot', 'tools']"
103487,,TRUE,"['men_fragrance', 'tools', 'foot', 'skincare']"
100637,2,FALSE,"['men_fragrance', 'nail']"
107716,2,TRUE,"['tools', 'nail', 'foot', 'body', 'hand']"
108344,0,TRUE,"['fragrance', 'men_skincare', 'skincare']"
106562,,TRUE,"['makeup', 'men_fragrance']"
111942,6+,FALSE,"['men_skincare', 'hand', 'nail', 'tools', 'fragrance']"
101118,1,TRUE,"['hand', 'body', 'men_fragrance']"
105603,0,TRUE,"['hand', 'makeup', 'nail', 'men_fragrance', 'skincare', 'body']"
109313,6+,TRUE,"['makeup', 'tools']"
109123,2,TRUE,[]
107295,6+,FALSE,"['fragrance', 'men_skincare', 'hand', 'body', 'men_fragrance', 'foot', 'hair', 'skincare']"
111255,0,TRUE,"['foot', 'makeup', 'men_skincare']"
104855,6+,TRUE,[]
107725,1,TRUE,"['men_fragrance', 'body', 'skincare']"
106491,1,FALSE,[]
100555,2,TRUE,"['tools', 'nail', 'fragrance', 'men_fragrance', 'makeup']"
111161,2,TRUE,"['men_skincare', 'nail', 'hand', 'body', 'hair']"
108233,2,TRUE,"['body', 'men_skincare', 'makeup', 'skincare']"
101868,0,TRUE,"['foot', 'makeup', 'tools', 'hand', 'men_fragrance']"
108532,6+,FALSE,"['men_skincare', 'skincare', 'fragrance', 'men_fragrance', 'body', 'hair', 'tools', 'foot', 'nail', 'makeup']"
110540,2,FALSE,"['tools', 'fragrance', 'foot', 'skincare', 'nail', 'hand', 'makeup', 'men_fragrance', 'hair']"
100804,,TRUE,['men_skincare']
104944,1,TRUE,"['tools', 'foot']"
106857,6+,TRUE,"['foot', 'hair', 'tools', 'men_skincare', 'body', 'makeup']"
